,0
Annual return,0.6587119288197403
Cumulative returns,0.06851231397527546
Annual volatility,0.4749608715426348
Sharpe ratio,1.3005075646702309
Calmar ratio,5.049677073471342
Stability,0.744577877397727
Max drawdown,-0.1304463472090734
Omega ratio,1.2268564240517148
Sortino ratio,1.7484229196284067
Skew,-0.885948530760932
Kurtosis,0.2838863564534191
Tail ratio,0.7141351963652143
Daily value at risk,-0.05738829355831792
