,0
Annual return,4.095978793083701
Cumulative returns,0.23769358409220143
Annual volatility,0.5110918670335473
Sharpe ratio,3.4470424801217145
Calmar ratio,34.17677687504719
Stability,0.8772935416335466
Max drawdown,-0.11984684243511026
Omega ratio,1.6818166072868985
Sortino ratio,5.247603401879356
Skew,-0.7829729273896364
Kurtosis,0.41764136220304326
Tail ratio,1.1617953853235221
Daily value at risk,-0.057400429962032255
