,0
Annual return,2.4344531395434816
Cumulative returns,0.1753624932965041
Annual volatility,0.5369189520835412
Sharpe ratio,2.565459034448316
Calmar ratio,19.13227352498182
Stability,0.8907998740063788
Max drawdown,-0.1272432748969804
Omega ratio,1.523226200919578
Sortino ratio,3.9126186158068514
Skew,-0.4347723149052017
Kurtosis,0.19365389198722482
Tail ratio,1.0481989740209947
Daily value at risk,-0.0621793836529215
