,0
Annual return,1.9765703610021887
Cumulative returns,0.15354424840574366
Annual volatility,0.46428829974621166
Sharpe ratio,2.5801463998094802
Calmar ratio,21.97007994466872
Stability,0.8810535635561431
Max drawdown,-0.08996646193278078
Omega ratio,1.5084245828765936
Sortino ratio,3.9690340973406975
Skew,-0.33254115685111113
Kurtosis,0.11362422285356866
Tail ratio,0.9253327525210909
Daily value at risk,-0.053741129952865146
