,0
Annual return,0.9359098845151506
Cumulative returns,0.09035593481567217
Annual volatility,0.441782754635059
Sharpe ratio,1.7145800768826986
Calmar ratio,7.049312946599722
Stability,0.7597318417663421
Max drawdown,-0.13276611374823305
Omega ratio,1.3216324800187025
Sortino ratio,2.342377545635961
Skew,-0.911796387700849
Kurtosis,0.6247491804721323
Tail ratio,0.8971512182762404
Daily value at risk,-0.052653554436387195
