,0
Annual return,4.085551467740861
Cumulative returns,0.23736164506989788
Annual volatility,0.5882397684225886
Sharpe ratio,3.06034752201196
Calmar ratio,37.70364601003903
Stability,0.8728067702131893
Max drawdown,-0.10835958587806166
Omega ratio,1.63144648685797
Sortino ratio,4.784983846228382
Skew,-0.41770216264948457
Kurtosis,0.09537932834081086
Tail ratio,1.0482561722944415
Daily value at risk,-0.06696752200258643
