,0
Annual return,0.2461859730080893
Cumulative returns,0.029240347857443227
Annual volatility,0.4065322370574707
Sharpe ratio,0.7412548915572019
Calmar ratio,2.212159576690178
Stability,0.577080955472017
Max drawdown,-0.11128761939336741
Omega ratio,1.12506017465069
Sortino ratio,0.9823591988206887
Skew,-0.7839836589591379
Kurtosis,0.23261581197363634
Tail ratio,0.7851829772840595
Daily value at risk,-0.05002243801953708
