,0
Annual return,-0.29811885975656793
Cumulative returns,-0.04529796379166651
Annual volatility,0.43251352887355904
Sharpe ratio,-0.6044018823217898
Calmar ratio,-1.993656046613746
Stability,0.11056678341284024
Max drawdown,-0.1495337474399996
Omega ratio,0.9044244976818338
Sortino ratio,-0.7581500490642374
Skew,-0.8795375636319809
Kurtosis,0.6243853928404155
Tail ratio,0.6689421833539262
Daily value at risk,-0.055528931840577445
