,0
Annual return,5.822391346050915
Cumulative returns,0.2858964192542204
Annual volatility,0.5959722231289704
Sharpe ratio,3.524301858604724
Calmar ratio,48.3700308400393
Stability,0.9265859274638888
Max drawdown,-0.12037187582752809
Omega ratio,1.738640433951059
Sortino ratio,5.621547221078636
Skew,-0.411766106444478
Kurtosis,0.3291105387270896
Tail ratio,1.188726069897512
Daily value at risk,-0.066750577280827
