,0
Annual return,1.682754273640664
Cumulative returns,0.13795133243848934
Annual volatility,0.4916760794491668
Sharpe ratio,2.2514411829477097
Calmar ratio,14.43910376412027
Stability,0.7760880029303431
Max drawdown,-0.11654146276184676
Omega ratio,1.395086230697369
Sortino ratio,3.290275072883715
Skew,-0.5849631793231462
Kurtosis,-0.3264552207365181
Tail ratio,0.9283098872899377
Daily value at risk,-0.0575525865393597
