,0
Annual return,-0.24601752155506318
Cumulative returns,-0.036303760816979724
Annual volatility,0.37749695644968245
Sharpe ratio,-0.5623575275912928
Calmar ratio,-2.22772422025241
Stability,0.08881230284041637
Max drawdown,-0.11043446011786344
Omega ratio,0.9111301414089895
Sortino ratio,-0.7272565681712767
Skew,-0.6772829370821873
Kurtosis,0.39684494848987306
Tail ratio,0.7094577409695118
Daily value at risk,-0.048402559779753815
