,0
Annual return,0.8532357722047785
Cumulative returns,0.08414197583381
Annual volatility,0.4436680951733317
Sharpe ratio,1.609347988414587
Calmar ratio,7.8877651199815695
Stability,0.7912660347715101
Max drawdown,-0.10817205624484572
Omega ratio,1.287869571442924
Sortino ratio,2.2893077783759512
Skew,-0.606755216167763
Kurtosis,0.24386783990130478
Tail ratio,0.9849946493195599
Daily value at risk,-0.053063527687688614
