,0
Annual return,0.8675326928968434
Cumulative returns,0.08523356722491737
Annual volatility,0.4935004883073308
Sharpe ratio,1.5099044659255094
Calmar ratio,6.4654854070930154
Stability,0.7183934244105563
Max drawdown,-0.13417905049249812
Omega ratio,1.271319915269675
Sortino ratio,2.092333544531962
Skew,-0.7756957618435285
Kurtosis,0.1738207665503788
Tail ratio,0.883091633361625
Daily value at risk,-0.059218318159404655
