,0
Annual return,-0.1303602153240757
Cumulative returns,-0.018124666311465698
Annual volatility,0.4269388892340463
Sharpe ratio,-0.11585736617390675
Calmar ratio,-0.869754610235458
Stability,0.5869252956005433
Max drawdown,-0.14988160314411544
Omega ratio,0.9810039453192144
Sortino ratio,-0.14571863422164757
Skew,-1.0679005962237518
Kurtosis,0.9475295464050961
Tail ratio,0.6020894211145763
Daily value at risk,-0.05398552986686161
