,0
Annual return,2.042199506841143
Cumulative returns,0.15684341455748751
Annual volatility,0.47870004904303304
Sharpe ratio,2.561867355390341
Calmar ratio,19.18546375575375
Stability,0.9133665561337357
Max drawdown,-0.10644514684867516
Omega ratio,1.5083809774243155
Sortino ratio,4.061608416122451
Skew,-0.2884914200086788
Kurtosis,0.1374519385922306
Tail ratio,1.1172272927374924
Daily value at risk,-0.05544400539555698
