,0
Annual return,1.0533987159414968
Cumulative returns,0.09880118926814241
Annual volatility,0.4406011325997499
Sharpe ratio,1.8519891360716192
Calmar ratio,8.77213805554742
Stability,0.6719714140528279
Max drawdown,-0.12008460300910756
Omega ratio,1.327339125947795
Sortino ratio,2.5499166068057884
Skew,-0.901132505379579
Kurtosis,0.47757591505738883
Tail ratio,0.7425905914068662
Daily value at risk,-0.05227247531695394
